Label,D0_open,D0_close,D0_low,D0_high,D1_open,D1_close,D1_low,D1_high,D2_open,D2_close,D2_low,D2_high,D3_open,D3_close,D3_low,D3_high,D4_open,D4_close,D4_low,D4_high,D5_open,D5_close,D5_low,D5_high,D6_open,D6_close,D6_low,D6_high,D7_open,D7_close,D7_low,D7_high
False,6.6286,6.7357,6.6243,6.7771,6.77,6.6071,6.6014,6.7857,6.64,6.8114,6.6357,6.9043,6.2086,6.5857,6.1943,6.6029,6.1986,6.2857,6.1786,6.3029,6.2857,6.1971,6.1871,6.3414,6.1329,6.26,6.13,6.27,6.1429,6.0929,6.0871,6.1786
False,6.7014,6.6143,6.5357,6.7143,6.6286,6.7357,6.6243,6.7771,6.77,6.6071,6.6014,6.7857,6.64,6.8114,6.6357,6.9043,6.2086,6.5857,6.1943,6.6029,6.1986,6.2857,6.1786,6.3029,6.2857,6.1971,6.1871,6.3414,6.1329,6.26,6.13,6.27
True,6.6071,6.5471,6.5386,6.6714,6.7014,6.6143,6.5357,6.7143,6.6286,6.7357,6.6243,6.7771,6.77,6.6071,6.6014,6.7857,6.64,6.8114,6.6357,6.9043,6.2086,6.5857,6.1943,6.6029,6.1986,6.2857,6.1786,6.3029,6.2857,6.1971,6.1871,6.3414
False,6.5929,6.5529,6.4657,6.6786,6.6071,6.5471,6.5386,6.6714,6.7014,6.6143,6.5357,6.7143,6.6286,6.7357,6.6243,6.7771,6.77,6.6071,6.6014,6.7857,6.64,6.8114,6.6357,6.9043,6.2086,6.5857,6.1943,6.6029,6.1986,6.2857,6.1786,6.3029
True,6.55,6.5343,6.4743,6.5857,6.5929,6.5529,6.4657,6.6786,6.6071,6.5471,6.5386,6.6714,6.7014,6.6143,6.5357,6.7143,6.6286,6.7357,6.6243,6.7771,6.77,6.6071,6.6014,6.7857,6.64,6.8114,6.6357,6.9043,6.2086,6.5857,6.1943,6.6029
True,6.5143,6.5386,6.5129,6.7314,6.55,6.5343,6.4743,6.5857,6.5929,6.5529,6.4657,6.6786,6.6071,6.5471,6.5386,6.6714,6.7014,6.6143,6.5357,6.7143,6.6286,6.7357,6.6243,6.7771,6.77,6.6071,6.6014,6.7857,6.64,6.8114,6.6357,6.9043
False,6.5886,6.58,6.5443,6.6414,6.5143,6.5386,6.5129,6.7314,6.55,6.5343,6.4743,6.5857,6.5929,6.5529,6.4657,6.6786,6.6071,6.5471,6.5386,6.6714,6.7014,6.6143,6.5357,6.7143,6.6286,6.7357,6.6243,6.7771,6.77,6.6071,6.6014,6.7857
True,6.5871,6.5343,6.48,6.62,6.5886,6.58,6.5443,6.6414,6.5143,6.5386,6.5129,6.7314,6.55,6.5343,6.4743,6.5857,6.5929,6.5529,6.4657,6.6786,6.6071,6.5471,6.5386,6.6714,6.7014,6.6143,6.5357,6.7143,6.6286,6.7357,6.6243,6.7771
True,6.4671,6.5486,6.4657,6.5759,6.5871,6.5343,6.48,6.62,6.5886,6.58,6.5443,6.6414,6.5143,6.5386,6.5129,6.7314,6.55,6.5343,6.4743,6.5857,6.5929,6.5529,6.4657,6.6786,6.6071,6.5471,6.5386,6.6714,6.7014,6.6143,6.5357,6.7143
True,6.57,6.6529,6.56,6.6843,6.4671,6.5486,6.4657,6.5759,6.5871,6.5343,6.48,6.62,6.5886,6.58,6.5443,6.6414,6.5143,6.5386,6.5129,6.7314,6.55,6.5343,6.4743,6.5857,6.5929,6.5529,6.4657,6.6786,6.6071,6.5471,6.5386,6.6714
False,6.6843,6.6986,6.61,6.7186,6.57,6.6529,6.56,6.6843,6.4671,6.5486,6.4657,6.5759,6.5871,6.5343,6.48,6.62,6.5886,6.58,6.5443,6.6414,6.5143,6.5386,6.5129,6.7314,6.55,6.5343,6.4743,6.5857,6.5929,6.5529,6.4657,6.6786
False,6.7143,6.6086,6.5843,6.7386,6.6843,6.6986,6.61,6.7186,6.57,6.6529,6.56,6.6843,6.4671,6.5486,6.4657,6.5759,6.5871,6.5343,6.48,6.62,6.5886,6.58,6.5443,6.6414,6.5143,6.5386,6.5129,6.7314,6.55,6.5343,6.4743,6.5857
False,6.67,6.9714,6.65,6.9829,6.6143,6.6029,6.5886,6.6857,6.7143,6.6086,6.5843,6.7386,6.6843,6.6986,6.61,6.7186,6.57,6.6529,6.56,6.6843,6.4671,6.5486,6.4657,6.5759,6.5871,6.5343,6.48,6.62,6.5886,6.58,6.5443,6.6414
True,7.0071,6.9543,6.8457,7.0571,6.67,6.9714,6.65,6.9829,6.6143,6.6029,6.5886,6.6857,6.7143,6.6086,6.5843,6.7386,6.6843,6.6986,6.61,6.7186,6.57,6.6529,6.56,6.6843,6.4671,6.5486,6.4657,6.5759,6.5871,6.5343,6.48,6.62
True,7.05,7.1114,7.02,7.16,7.0071,6.9543,6.8457,7.0571,6.67,6.9714,6.65,6.9829,6.6143,6.6029,6.5886,6.6857,6.7143,6.6086,6.5843,6.7386,6.6843,6.6986,6.61,6.7186,6.57,6.6529,6.56,6.6843,6.4671,6.5486,6.4657,6.5759
True,7.1486,7.33,7.1129,7.3357,7.05,7.1114,7.02,7.16,7.0071,6.9543,6.8457,7.0571,6.67,6.9714,6.65,6.9829,6.6143,6.6029,6.5886,6.6857,6.7143,6.6086,6.5843,6.7386,6.6843,6.6986,6.61,6.7186,6.57,6.6529,6.56,6.6843
False,7.3,7.3429,7.2257,7.3757,7.1486,7.33,7.1129,7.3357,7.05,7.1114,7.02,7.16,7.0071,6.9543,6.8457,7.0571,6.67,6.9714,6.65,6.9829,6.6143,6.6029,6.5886,6.6857,6.7143,6.6086,6.5843,6.7386,6.6843,6.6986,6.61,6.7186
False,7.2886,7.26,7.1886,7.3271,7.3,7.3429,7.2257,7.3757,7.1486,7.33,7.1129,7.3357,7.05,7.1114,7.02,7.16,7.0071,6.9543,6.8457,7.0571,6.67,6.9714,6.65,6.9829,6.6143,6.6029,6.5886,6.6857,6.7143,6.6086,6.5843,6.7386
True,7.3114,7.0871,7.066,7.3129,7.2886,7.26,7.1886,7.3271,7.3,7.3429,7.2257,7.3757,7.1486,7.33,7.1129,7.3357,7.05,7.1114,7.02,7.16,7.0071,6.9543,6.8457,7.0571,6.67,6.9714,6.65,6.9829,6.6143,6.6029,6.5886,6.6857
True,7.1429,7.1243,7.0471,7.1686,7.3114,7.0871,7.066,7.3129,7.2886,7.26,7.1886,7.3271,7.3,7.3429,7.2257,7.3757,7.1486,7.33,7.1129,7.3357,7.05,7.1114,7.02,7.16,7.0071,6.9543,6.8457,7.0571,6.67,6.9714,6.65,6.9829
True,7.1757,7.3157,7.1357,7.3157,7.1429,7.1243,7.0471,7.1686,7.3114,7.0871,7.066,7.3129,7.2886,7.26,7.1886,7.3271,7.3,7.3429,7.2257,7.3757,7.1486,7.33,7.1129,7.3357,7.05,7.1114,7.02,7.16,7.0071,6.9543,6.8457,7.0571
True,7.2929,7.52,7.2929,7.5557,7.1757,7.3157,7.1357,7.3157,7.1429,7.1243,7.0471,7.1686,7.3114,7.0871,7.066,7.3129,7.2886,7.26,7.1886,7.3271,7.3,7.3429,7.2257,7.3757,7.1486,7.33,7.1129,7.3357,7.05,7.1114,7.02,7.16
False,7.57,7.5986,7.56,7.6871,7.2929,7.52,7.2929,7.5557,7.1757,7.3157,7.1357,7.3157,7.1429,7.1243,7.0471,7.1686,7.3114,7.0871,7.066,7.3129,7.2886,7.26,7.1886,7.3271,7.3,7.3429,7.2257,7.3757,7.1486,7.33,7.1129,7.3357
False,7.5657,7.4443,7.4086,7.5786,7.57,7.5986,7.56,7.6871,7.2929,7.52,7.2929,7.5557,7.1757,7.3157,7.1357,7.3157,7.1429,7.1243,7.0471,7.1686,7.3114,7.0871,7.066,7.3129,7.2886,7.26,7.1886,7.3271,7.3,7.3429,7.2257,7.3757
True,7.4214,7.4143,7.3314,7.4957,7.5657,7.4443,7.4086,7.5786,7.57,7.5986,7.56,7.6871,7.2929,7.52,7.2929,7.5557,7.1757,7.3157,7.1357,7.3157,7.1429,7.1243,7.0471,7.1686,7.3114,7.0871,7.066,7.3129,7.2886,7.26,7.1886,7.3271
True,7.4429,7.6,7.4057,7.6429,7.4214,7.4143,7.3314,7.4957,7.5657,7.4443,7.4086,7.5786,7.57,7.5986,7.56,7.6871,7.2929,7.52,7.2929,7.5557,7.1757,7.3157,7.1357,7.3157,7.1429,7.1243,7.0471,7.1686,7.3114,7.0871,7.066,7.3129
False,7.7186,7.6914,7.6171,7.7943,7.4429,7.6,7.4057,7.6429,7.4214,7.4143,7.3314,7.4957,7.5657,7.4443,7.4086,7.5786,7.57,7.5986,7.56,7.6871,7.2929,7.52,7.2929,7.5557,7.1757,7.3157,7.1357,7.3157,7.1429,7.1243,7.0471,7.1686
False,7.7029,7.6343,7.6329,7.7486,7.7186,7.6914,7.6171,7.7943,7.4429,7.6,7.4057,7.6429,7.4214,7.4143,7.3314,7.4957,7.5657,7.4443,7.4086,7.5786,7.57,7.5986,7.56,7.6871,7.2929,7.52,7.2929,7.5557,7.1757,7.3157,7.1357,7.3157
True,7.5814,7.2971,7.2271,7.5871,7.7029,7.6343,7.6329,7.7486,7.7186,7.6914,7.6171,7.7943,7.4429,7.6,7.4057,7.6429,7.4214,7.4143,7.3314,7.4957,7.5657,7.4443,7.4086,7.5786,7.57,7.5986,7.56,7.6871,7.2929,7.52,7.2929,7.5557
True,7.3186,7.4771,7.2586,7.5129,7.5814,7.2971,7.2271,7.5871,7.7029,7.6343,7.6329,7.7486,7.7186,7.6914,7.6171,7.7943,7.4429,7.6,7.4057,7.6429,7.4214,7.4143,7.3314,7.4957,7.5657,7.4443,7.4086,7.5786,7.57,7.5986,7.56,7.6871
True,7.4757,7.6586,7.4114,7.6643,7.3186,7.4771,7.2586,7.5129,7.5814,7.2971,7.2271,7.5871,7.7029,7.6343,7.6329,7.7486,7.7186,7.6914,7.6171,7.7943,7.4429,7.6,7.4057,7.6429,7.4214,7.4143,7.3314,7.4957,7.5657,7.4443,7.4086,7.5786
False,7.7371,7.7771,7.6686,7.7914,7.4757,7.6586,7.4114,7.6643,7.3186,7.4771,7.2586,7.5129,7.5814,7.2971,7.2271,7.5871,7.7029,7.6343,7.6329,7.7486,7.7186,7.6914,7.6171,7.7943,7.4429,7.6,7.4057,7.6429,7.4214,7.4143,7.3314,7.4957
False,7.85,7.6786,7.6629,7.9071,7.7371,7.7771,7.6686,7.7914,7.4757,7.6586,7.4114,7.6643,7.3186,7.4771,7.2586,7.5129,7.5814,7.2971,7.2271,7.5871,7.7029,7.6343,7.6329,7.7486,7.7186,7.6914,7.6171,7.7943,7.4429,7.6,7.4057,7.6429
False,7.7614,7.54,7.5357,7.7657,7.85,7.6786,7.6629,7.9071,7.7371,7.7771,7.6686,7.7914,7.4757,7.6586,7.4114,7.6643,7.3186,7.4771,7.2586,7.5129,7.5814,7.2971,7.2271,7.5871,7.7029,7.6343,7.6329,7.7486,7.7186,7.6914,7.6171,7.7943
False,7.6,7.3857,7.2671,7.6414,7.7614,7.54,7.5357,7.7657,7.85,7.6786,7.6629,7.9071,7.7371,7.7771,7.6686,7.7914,7.4757,7.6586,7.4114,7.6643,7.3186,7.4771,7.2586,7.5129,7.5814,7.2971,7.2271,7.5871,7.7029,7.6343,7.6329,7.7486
False,7.3186,7.37,7.2,7.41,7.4057,7.1957,7.1829,7.4157,7.3914,7.3286,7.2214,7.4186,7.6,7.3857,7.2671,7.6414,7.7614,7.54,7.5357,7.7657,7.85,7.6786,7.6629,7.9071,7.7371,7.7771,7.6686,7.7914,7.4757,7.6586,7.4114,7.6643
True,6.95,7.0357,6.8386,7.1857,7.3186,7.37,7.2,7.41,7.4057,7.1957,7.1829,7.4157,7.3914,7.3286,7.2214,7.4186,7.6,7.3857,7.2671,7.6414,7.7614,7.54,7.5357,7.7657,7.85,7.6786,7.6629,7.9071,7.7371,7.7771,7.6686,7.7914
True,7.0629,7.6771,7.0386,7.7071,6.95,7.0357,6.8386,7.1857,7.3186,7.37,7.2,7.41,7.4057,7.1957,7.1829,7.4157,7.3914,7.3286,7.2214,7.4186,7.6,7.3857,7.2671,7.6414,7.7614,7.54,7.5357,7.7657,7.85,7.6786,7.6629,7.9071
False,7.7186,7.7143,7.5414,7.7643,7.0629,7.6771,7.0386,7.7071,6.95,7.0357,6.8386,7.1857,7.3186,7.37,7.2,7.41,7.4057,7.1957,7.1829,7.4157,7.3914,7.3286,7.2214,7.4186,7.6,7.3857,7.2671,7.6414,7.7614,7.54,7.5357,7.7657
False,7.7114,7.6343,7.5257,7.7471,7.7186,7.7143,7.5414,7.7643,7.0629,7.6771,7.0386,7.7071,6.95,7.0357,6.8386,7.1857,7.3186,7.37,7.2,7.41,7.4057,7.1957,7.1829,7.4157,7.3914,7.3286,7.2214,7.4186,7.6,7.3857,7.2671,7.6414
True,7.6071,7.4586,7.4571,7.7071,7.7114,7.6343,7.5257,7.7471,7.7186,7.7143,7.5414,7.7643,7.0629,7.6771,7.0386,7.7071,6.95,7.0357,6.8386,7.1857,7.3186,7.37,7.2,7.41,7.4057,7.1957,7.1829,7.4157,7.3914,7.3286,7.2214,7.4186
False,7.7814,8.02,7.7643,8.0714,7.4386,7.8486,7.3157,7.8514,7.6071,7.4586,7.4571,7.7071,7.7114,7.6343,7.5257,7.7471,7.7186,7.7143,7.5414,7.7643,7.0629,7.6771,7.0386,7.7071,6.95,7.0357,6.8386,7.1857,7.3186,7.37,7.2,7.41
True,8.12,7.9514,7.9086,8.14,7.7814,8.02,7.7643,8.0714,7.4386,7.8486,7.3157,7.8514,7.6071,7.4586,7.4571,7.7071,7.7114,7.6343,7.5257,7.7471,7.7186,7.7143,7.5414,7.7643,7.0629,7.6771,7.0386,7.7071,6.95,7.0357,6.8386,7.1857
False,7.8929,8.1129,7.87,8.1129,8.12,7.9514,7.9086,8.14,7.7814,8.02,7.7643,8.0714,7.4386,7.8486,7.3157,7.8514,7.6071,7.4586,7.4571,7.7071,7.7114,7.6343,7.5257,7.7471,7.7186,7.7143,7.5414,7.7643,7.0629,7.6771,7.0386,7.7071
True,8.0571,8.0143,7.9557,8.1214,7.8929,8.1129,7.87,8.1129,8.12,7.9514,7.9086,8.14,7.7814,8.02,7.7643,8.0714,7.4386,7.8486,7.3157,7.8514,7.6071,7.4586,7.4571,7.7071,7.7114,7.6343,7.5257,7.7471,7.7186,7.7143,7.5414,7.7643
False,8.04,8.1471,7.9886,8.2229,8.0571,8.0143,7.9557,8.1214,7.8929,8.1129,7.87,8.1129,8.12,7.9514,7.9086,8.14,7.7814,8.02,7.7643,8.0714,7.4386,7.8486,7.3157,7.8514,7.6071,7.4586,7.4571,7.7071,7.7114,7.6343,7.5257,7.7471
False,8.1414,7.9157,7.9157,8.1443,8.04,8.1471,7.9886,8.2229,8.0571,8.0143,7.9557,8.1214,7.8929,8.1129,7.87,8.1129,8.12,7.9514,7.9086,8.14,7.7814,8.02,7.7643,8.0714,7.4386,7.8486,7.3157,7.8514,7.6071,7.4586,7.4571,7.7071
True,8.0057,7.7814,7.7386,8.0614,8.1414,7.9157,7.9157,8.1443,8.04,8.1471,7.9886,8.2229,8.0571,8.0143,7.9557,8.1214,7.8929,8.1129,7.87,8.1129,8.12,7.9514,7.9086,8.14,7.7814,8.02,7.7643,8.0714,7.4386,7.8486,7.3157,7.8514
False,7.8857,8.2271,7.8214,8.2829,8.0057,7.7814,7.7386,8.0614,8.1414,7.9157,7.9157,8.1443,8.04,8.1471,7.9886,8.2229,8.0571,8.0143,7.9557,8.1214,7.8929,8.1129,7.87,8.1129,8.12,7.9514,7.9086,8.14,7.7814,8.02,7.7643,8.0714
True,8.1771,8.2143,8.1243,8.3057,7.8857,8.2271,7.8214,8.2829,8.0057,7.7814,7.7386,8.0614,8.1414,7.9157,7.9157,8.1443,8.04,8.1471,7.9886,8.2229,8.0571,8.0143,7.9557,8.1214,7.8929,8.1129,7.87,8.1129,8.12,7.9514,7.9086,8.14
True,8.2457,8.5643,8.2286,8.5714,8.1771,8.2143,8.1243,8.3057,7.8857,8.2271,7.8214,8.2829,8.0057,7.7814,7.7386,8.0614,8.1414,7.9157,7.9157,8.1443,8.04,8.1471,7.9886,8.2229,8.0571,8.0143,7.9557,8.1214,7.8929,8.1129,7.87,8.1129
False,8.6086,8.8357,8.5814,8.9029,8.2457,8.5643,8.2286,8.5714,8.1771,8.2143,8.1243,8.3057,7.8857,8.2271,7.8214,8.2829,8.0057,7.7814,7.7386,8.0614,8.1414,7.9157,7.9157,8.1443,8.04,8.1471,7.9886,8.2229,8.0571,8.0143,7.9557,8.1214
False,8.6214,8.7357,8.5171,8.7486,8.6086,8.8357,8.5814,8.9029,8.2457,8.5643,8.2286,8.5714,8.1771,8.2143,8.1243,8.3057,7.8857,8.2271,7.8214,8.2829,8.0057,7.7814,7.7386,8.0614,8.1414,7.9157,7.9157,8.1443,8.04,8.1471,7.9886,8.2229
False,8.6929,8.6043,8.5914,8.81,8.6214,8.7357,8.5171,8.7486,8.6086,8.8357,8.5814,8.9029,8.2457,8.5643,8.2286,8.5714,8.1771,8.2143,8.1243,8.3057,7.8857,8.2271,7.8214,8.2829,8.0057,7.7814,7.7386,8.0614,8.1414,7.9157,7.9157,8.1443
True,8.5643,8.5571,8.4429,8.6257,8.6929,8.6043,8.5914,8.81,8.6214,8.7357,8.5171,8.7486,8.6086,8.8357,8.5814,8.9029,8.2457,8.5643,8.2286,8.5714,8.1771,8.2143,8.1243,8.3057,7.8857,8.2271,7.8214,8.2829,8.0057,7.7814,7.7386,8.0614
True,8.6629,8.74,8.43,8.7429,8.5714,8.5871,8.5714,8.7443,8.5643,8.5571,8.4429,8.6257,8.6929,8.6043,8.5914,8.81,8.6214,8.7357,8.5171,8.7486,8.6086,8.8357,8.5814,8.9029,8.2457,8.5643,8.2286,8.5714,8.1771,8.2143,8.1243,8.3057
True,8.7914,8.7786,8.7014,8.8543,8.7914,8.7914,8.7629,8.8729,8.6629,8.74,8.43,8.7429,8.5714,8.5871,8.5714,8.7443,8.5643,8.5571,8.4429,8.6257,8.6929,8.6043,8.5914,8.81,8.6214,8.7357,8.5171,8.7486,8.6086,8.8357,8.5814,8.9029
True,8.8,8.8971,8.78,9.0114,8.7914,8.7786,8.7014,8.8543,8.7914,8.7914,8.7629,8.8729,8.6629,8.74,8.43,8.7429,8.5714,8.5871,8.5714,8.7443,8.5643,8.5571,8.4429,8.6257,8.6929,8.6043,8.5914,8.81,8.6214,8.7357,8.5171,8.7486
False,9.0214,9.2786,9.0129,9.2943,8.8,8.8971,8.78,9.0114,8.7914,8.7786,8.7014,8.8543,8.7914,8.7914,8.7629,8.8729,8.6629,8.74,8.43,8.7429,8.5714,8.5871,8.5714,8.7443,8.5643,8.5571,8.4429,8.6257,8.6929,8.6043,8.5914,8.81
True,9.37,9.2171,9.1786,9.4114,9.0214,9.2786,9.0129,9.2943,8.8,8.8971,8.78,9.0114,8.7914,8.7786,8.7014,8.8543,8.7914,8.7914,8.7629,8.8729,8.6629,8.74,8.43,8.7429,8.5714,8.5871,8.5714,8.7443,8.5643,8.5571,8.4429,8.6257
True,9.3357,9.2229,9.1957,9.3471,9.37,9.2171,9.1786,9.4114,9.0214,9.2786,9.0129,9.2943,8.8,8.8971,8.78,9.0114,8.7914,8.7786,8.7014,8.8543,8.7914,8.7914,8.7629,8.8729,8.6629,8.74,8.43,8.7429,8.5714,8.5871,8.5714,8.7443
True,9.5543,9.5871,9.5271,9.7114,9.2629,9.5029,9.2171,9.5371,9.26,9.28,9.1029,9.3129,9.3357,9.2229,9.1957,9.3471,9.37,9.2171,9.1786,9.4114,9.0214,9.2786,9.0129,9.2943,8.8,8.8971,8.78,9.0114,8.7914,8.7786,8.7014,8.8543
True,9.6657,9.9057,9.6429,9.9343,9.5543,9.5871,9.5271,9.7114,9.2629,9.5029,9.2171,9.5371,9.26,9.28,9.1029,9.3129,9.3357,9.2229,9.1957,9.3471,9.37,9.2171,9.1786,9.4114,9.0214,9.2786,9.0129,9.2943,8.8,8.8971,8.78,9.0114
False,10.1029,9.9514,9.8671,10.1529,9.6657,9.9057,9.6429,9.9343,9.5543,9.5871,9.5271,9.7114,9.2629,9.5029,9.2171,9.5371,9.26,9.28,9.1029,9.3129,9.3357,9.2229,9.1957,9.3471,9.37,9.2171,9.1786,9.4114,9.0214,9.2786,9.0129,9.2943
False,9.9986,9.7286,9.6214,10.0429,10.1029,9.9514,9.8671,10.1529,9.6657,9.9057,9.6429,9.9343,9.5543,9.5871,9.5271,9.7114,9.2629,9.5029,9.2171,9.5371,9.26,9.28,9.1029,9.3129,9.3357,9.2229,9.1957,9.3471,9.37,9.2171,9.1786,9.4114
True,9.85,10.2286,9.83,10.2471,9.7757,9.6886,9.6457,9.8357,9.9986,9.7286,9.6214,10.0429,10.1029,9.9514,9.8671,10.1529,9.6657,9.9057,9.6429,9.9343,9.5543,9.5871,9.5271,9.7114,9.2629,9.5029,9.2171,9.5371,9.26,9.28,9.1029,9.3129
False,10.2986,10.3757,10.1,10.3914,9.85,10.2286,9.83,10.2471,9.7757,9.6886,9.6457,9.8357,9.9986,9.7286,9.6214,10.0429,10.1029,9.9514,9.8671,10.1529,9.6657,9.9057,9.6429,9.9343,9.5543,9.5871,9.5271,9.7114,9.2629,9.5029,9.2171,9.5371
True,10.2786,10.26,10.2129,10.3614,10.2986,10.3757,10.1,10.3914,9.85,10.2286,9.83,10.2471,9.7757,9.6886,9.6457,9.8357,9.9986,9.7286,9.6214,10.0429,10.1029,9.9514,9.8671,10.1529,9.6657,9.9057,9.6429,9.9343,9.5543,9.5871,9.5271,9.7114
False,10.5614,10.5786,10.4786,10.69,10.2786,10.26,10.2129,10.3614,10.2986,10.3757,10.1,10.3914,9.85,10.2286,9.83,10.2471,9.7757,9.6886,9.6457,9.8357,9.9986,9.7286,9.6214,10.0429,10.1029,9.9514,9.8671,10.1529,9.6657,9.9057,9.6429,9.9343
True,10.6043,10.5643,10.4457,10.6371,10.5614,10.5786,10.4786,10.69,10.2786,10.26,10.2129,10.3614,10.2986,10.3757,10.1,10.3914,9.85,10.2286,9.83,10.2471,9.7757,9.6886,9.6457,9.8357,9.9986,9.7286,9.6214,10.0429,10.1029,9.9514,9.8671,10.1529
True,10.4571,10.5829,10.3714,10.5957,10.6043,10.5643,10.4457,10.6371,10.5614,10.5786,10.4786,10.69,10.2786,10.26,10.2129,10.3614,10.2986,10.3757,10.1,10.3914,9.85,10.2286,9.83,10.2471,9.7757,9.6886,9.6457,9.8357,9.9986,9.7286,9.6214,10.0429
True,10.6014,10.6186,10.4786,10.6557,10.4571,10.5829,10.3714,10.5957,10.6043,10.5643,10.4457,10.6371,10.5614,10.5786,10.4786,10.69,10.2786,10.26,10.2129,10.3614,10.2986,10.3757,10.1,10.3914,9.85,10.2286,9.83,10.2471,9.7757,9.6886,9.6457,9.8357
False,10.6929,10.7114,10.6014,10.78,10.6957,10.7014,10.6514,10.7643,10.6014,10.6186,10.4786,10.6557,10.4571,10.5829,10.3714,10.5957,10.6043,10.5643,10.4457,10.6371,10.5614,10.5786,10.4786,10.69,10.2786,10.26,10.2129,10.3614,10.2986,10.3757,10.1,10.3914
True,10.3614,10.2871,10.0386,10.4714,10.6929,10.7114,10.6014,10.78,10.6957,10.7014,10.6514,10.7643,10.6014,10.6186,10.4786,10.6557,10.4571,10.5829,10.3714,10.5957,10.6043,10.5643,10.4457,10.6371,10.5614,10.5786,10.4786,10.69,10.2786,10.26,10.2129,10.3614
False,10.3829,10.3114,10.1929,10.4086,10.3614,10.2871,10.0386,10.4714,10.6929,10.7114,10.6014,10.78,10.6957,10.7014,10.6514,10.7643,10.6014,10.6186,10.4786,10.6557,10.4571,10.5829,10.3714,10.5957,10.6043,10.5643,10.4457,10.6371,10.5614,10.5786,10.4786,10.69
True,10.3057,10.1586,10.1514,10.3286,10.3829,10.3114,10.1929,10.4086,10.3614,10.2871,10.0386,10.4714,10.6929,10.7114,10.6014,10.78,10.6957,10.7014,10.6514,10.7643,10.6014,10.6186,10.4786,10.6557,10.4571,10.5829,10.3714,10.5957,10.6043,10.5643,10.4457,10.6371
True,10.2321,10.3014,10.16,10.34,10.1586,10.1971,10.1486,10.3714,10.3057,10.1586,10.1514,10.3286,10.3829,10.3114,10.1929,10.4086,10.3614,10.2871,10.0386,10.4714,10.6929,10.7114,10.6014,10.78,10.6957,10.7014,10.6514,10.7643,10.6014,10.6186,10.4786,10.6557
True,10.3714,10.5,10.3629,10.5157,10.2321,10.3014,10.16,10.34,10.1586,10.1971,10.1486,10.3714,10.3057,10.1586,10.1514,10.3286,10.3829,10.3114,10.1929,10.4086,10.3614,10.2871,10.0386,10.4714,10.6929,10.7114,10.6014,10.78,10.6957,10.7014,10.6514,10.7643
False,10.5586,10.5743,10.5143,10.6414,10.3714,10.5,10.3629,10.5157,10.2321,10.3014,10.16,10.34,10.1586,10.1971,10.1486,10.3714,10.3057,10.1586,10.1514,10.3286,10.3829,10.3114,10.1929,10.4086,10.3614,10.2871,10.0386,10.4714,10.6929,10.7114,10.6014,10.78
True,10.5957,10.4786,10.4714,10.6086,10.5586,10.5743,10.5143,10.6414,10.3714,10.5,10.3629,10.5157,10.2321,10.3014,10.16,10.34,10.1586,10.1971,10.1486,10.3714,10.3057,10.1586,10.1514,10.3286,10.3829,10.3114,10.1929,10.4086,10.3614,10.2871,10.0386,10.4714
False,10.5714,10.6043,10.5643,10.74,10.5957,10.4786,10.4714,10.6086,10.5586,10.5743,10.5143,10.6414,10.3714,10.5,10.3629,10.5157,10.2321,10.3014,10.16,10.34,10.1586,10.1971,10.1486,10.3714,10.3057,10.1586,10.1514,10.3286,10.3829,10.3114,10.1929,10.4086
False,10.6343,10.51,10.4743,10.68,10.5714,10.6043,10.5643,10.74,10.5957,10.4786,10.4714,10.6086,10.5586,10.5743,10.5143,10.6414,10.3714,10.5,10.3629,10.5157,10.2321,10.3014,10.16,10.34,10.1586,10.1971,10.1486,10.3714,10.3057,10.1586,10.1514,10.3286
True,10.13,10.27,10.0486,10.3471,10.54,10.2071,10.2029,10.5457,10.6343,10.51,10.4743,10.68,10.5714,10.6043,10.5643,10.74,10.5957,10.4786,10.4714,10.6086,10.5586,10.5743,10.5143,10.6414,10.3714,10.5,10.3629,10.5157,10.2321,10.3014,10.16,10.34
True,10.3331,10.6786,10.3214,10.6786,10.13,10.27,10.0486,10.3471,10.54,10.2071,10.2029,10.5457,10.6343,10.51,10.4743,10.68,10.5714,10.6043,10.5643,10.74,10.5957,10.4786,10.4714,10.6086,10.5586,10.5743,10.5143,10.6414,10.3714,10.5,10.3629,10.5157
False,10.7329,10.71,10.6429,10.8543,10.3331,10.6786,10.3214,10.6786,10.13,10.27,10.0486,10.3471,10.54,10.2071,10.2029,10.5457,10.6343,10.51,10.4743,10.68,10.5714,10.6043,10.5643,10.74,10.5957,10.4786,10.4714,10.6086,10.5586,10.5743,10.5143,10.6414
True,10.69,10.6257,10.5357,10.7,10.7329,10.71,10.6429,10.8543,10.3331,10.6786,10.3214,10.6786,10.13,10.27,10.0486,10.3471,10.54,10.2071,10.2029,10.5457,10.6343,10.51,10.4743,10.68,10.5714,10.6043,10.5643,10.74,10.5957,10.4786,10.4714,10.6086
False,10.7486,10.9,10.65,10.9571,10.69,10.6257,10.5357,10.7,10.7329,10.71,10.6429,10.8543,10.3331,10.6786,10.3214,10.6786,10.13,10.27,10.0486,10.3471,10.54,10.2071,10.2029,10.5457,10.6343,10.51,10.4743,10.68,10.5714,10.6043,10.5643,10.74
True,10.9614,10.8643,10.82,11.0286,10.7486,10.9,10.65,10.9571,10.69,10.6257,10.5357,10.7,10.7329,10.71,10.6429,10.8543,10.3331,10.6786,10.3214,10.6786,10.13,10.27,10.0486,10.3471,10.54,10.2071,10.2029,10.5457,10.6343,10.51,10.4743,10.68
